index,residualEnergy,planeIndex,triangleIndex,reflectionDirectionX,reflectionDirectionY,reflectionDirectionZ0,64,4,0,-0.443435,-0.272727,0.853806	
1,40.96,0,0,0.443435,-0.272727,0.853806	
2,26.2144,2,0,0.443435,0.272727,0.853806	
3,16.7772,5,1,0.443435,0.272727,-0.853806	
4,10.7374,4,1,0.443435,0.272727,0.853806	
5,6.87195,1,1,-0.443435,0.272727,0.853806	
6,4.39805,5,0,-0.443435,0.272727,-0.853806	
7,2.81475,3,0,-0.443435,-0.272727,-0.853806	
8,1.80144,0,1,0.443435,-0.272727,-0.853806	
9,1.15292,4,0,0.443435,-0.272727,0.853806	
10,0.73787,5,1,0.443435,-0.272727,-0.853806	
11,0.472237,1,1,-0.443435,-0.272727,-0.853806	
12,0.302231,4,1,-0.443435,-0.272727,0.853806	
13,0.193428,2,1,-0.443435,0.272727,0.853806	
14,0.123794,5,1,-0.443435,0.272727,-0.853806	
15,0.0792282,0,1,0.443435,0.272727,-0.853806	
16,0.050706,4,0,0.443435,0.272727,0.853806	
17,0.0324519,5,0,0.443435,0.272727,-0.853806	
18,0.0207692,3,1,0.443435,-0.272727,-0.853806	
19,0.0132923,1,1,-0.443435,-0.272727,-0.853806	
20,0.00850706,4,0,-0.443435,-0.272727,0.853806	
21,0.00544452,5,0,-0.443435,-0.272727,-0.853806	
22,0.00348449,0,1,0.443435,-0.272727,-0.853806	
23,0.00223007,4,0,0.443435,-0.272727,0.853806	
24,0.00142725,2,0,0.443435,0.272727,0.853806	
25,0.000913439,5,1,0.443435,0.272727,-0.853806	
26,0.000584601,1,0,-0.443435,0.272727,-0.853806	
27,0.000374144,4,1,-0.443435,0.272727,0.853806	
28,0.000239452,5,0,-0.443435,0.272727,-0.853806	
29,0.00015325,0,1,0.443435,0.272727,-0.853806	
30,9.80797e-05,3,1,0.443435,-0.272727,-0.853806	
31,6.2771e-05,4,0,0.443435,-0.272727,0.853806	
32,4.01735e-05,5,1,0.443435,-0.272727,-0.853806	
33,2.5711e-05,1,0,-0.443435,-0.272727,-0.853806	
34,1.6455e-05,4,1,-0.443435,-0.272727,0.853806	
35,1.05312e-05,5,1,-0.443435,-0.272727,-0.853806	
36,6.73999e-06,2,0,-0.443435,0.272727,-0.853806	
37,4.31359e-06,0,0,0.443435,0.272727,-0.853806	
38,2.7607e-06,4,1,0.443435,0.272727,0.853806	
39,1.76685e-06,5,1,0.443435,0.272727,-0.853806	
40,1.13078e-06,1,1,-0.443435,0.272727,-0.853806	
41,7.23701e-07,4,0,-0.443435,0.272727,0.853806	
42,4.63168e-07,3,1,-0.443435,-0.272727,0.853806	
43,2.96428e-07,5,0,-0.443435,-0.272727,-0.853806	
44,1.89714e-07,0,0,0.443435,-0.272727,-0.853806	
45,1.21417e-07,4,0,0.443435,-0.272727,0.853806	
46,7.77068e-08,5,1,0.443435,-0.272727,-0.853806	
47,4.97323e-08,1,0,-0.443435,-0.272727,-0.853806	
48,3.18287e-08,2,1,-0.443435,0.272727,-0.853806	
49,2.03704e-08,4,1,-0.443435,0.272727,0.853806	
