index,residualEnergy,planeIndex,triangleIndex,reflectionDirectionX,reflectionDirectionY,reflectionDirectionZ0,64,4,1,0.840261,0.0909091,0.534506	
1,40.96,1,0,-0.840261,0.0909091,0.534506	
2,26.2144,5,0,-0.840261,0.0909091,-0.534506	
3,16.7772,0,0,0.840261,0.0909091,-0.534506	
4,10.7374,1,1,-0.840261,0.0909091,-0.534506	
5,6.87195,4,1,-0.840261,0.0909091,0.534506	
6,4.39805,0,1,0.840261,0.0909091,0.534506	
7,2.81475,1,0,-0.840261,0.0909091,0.534506	
8,1.80144,5,1,-0.840261,0.0909091,-0.534506	
9,1.15292,0,1,0.840261,0.0909091,-0.534506	
10,0.73787,4,0,0.840261,0.0909091,0.534506	
11,0.472237,1,1,-0.840261,0.0909091,0.534506	
12,0.302231,0,1,0.840261,0.0909091,0.534506	
13,0.193428,5,0,0.840261,0.0909091,-0.534506	
14,0.123794,3,0,0.840261,-0.0909091,-0.534506	
15,0.0792282,1,1,-0.840261,-0.0909091,-0.534506	
16,0.050706,4,0,-0.840261,-0.0909091,0.534506	
17,0.0324519,0,1,0.840261,-0.0909091,0.534506	
18,0.0207692,1,0,-0.840261,-0.0909091,0.534506	
19,0.0132923,5,1,-0.840261,-0.0909091,-0.534506	
20,0.00850706,0,1,0.840261,-0.0909091,-0.534506	
21,0.00544452,4,1,0.840261,-0.0909091,0.534506	
22,0.00348449,1,1,-0.840261,-0.0909091,0.534506	
23,0.00223007,0,0,0.840261,-0.0909091,0.534506	
24,0.00142725,5,1,0.840261,-0.0909091,-0.534506	
25,0.000913439,1,0,-0.840261,-0.0909091,-0.534506	
26,0.000584601,0,1,0.840261,-0.0909091,-0.534506	
27,0.000374144,4,0,0.840261,-0.0909091,0.534506	
28,0.000239452,1,0,-0.840261,-0.0909091,0.534506	
29,0.00015325,2,0,-0.840261,0.0909091,0.534506	
30,9.80797e-05,5,1,-0.840261,0.0909091,-0.534506	
31,6.2771e-05,0,0,0.840261,0.0909091,-0.534506	
32,4.01735e-05,1,1,-0.840261,0.0909091,-0.534506	
33,2.5711e-05,4,1,-0.840261,0.0909091,0.534506	
34,1.6455e-05,0,0,0.840261,0.0909091,0.534506	
35,1.05312e-05,5,1,0.840261,0.0909091,-0.534506	
36,6.73999e-06,1,0,-0.840261,0.0909091,-0.534506	
37,4.31359e-06,0,1,0.840261,0.0909091,-0.534506	
38,2.7607e-06,4,0,0.840261,0.0909091,0.534506	
39,1.76685e-06,1,1,-0.840261,0.0909091,0.534506	
40,1.13078e-06,5,0,-0.840261,0.0909091,-0.534506	
41,7.23701e-07,0,0,0.840261,0.0909091,-0.534506	
42,4.63168e-07,1,1,-0.840261,0.0909091,-0.534506	
43,2.96428e-07,4,0,-0.840261,0.0909091,0.534506	
44,1.89714e-07,0,1,0.840261,0.0909091,0.534506	
45,1.21417e-07,3,0,0.840261,-0.0909091,0.534506	
46,7.77068e-08,1,0,-0.840261,-0.0909091,0.534506	
47,4.97323e-08,5,0,-0.840261,-0.0909091,-0.534506	
48,3.18287e-08,0,1,0.840261,-0.0909091,-0.534506	
49,2.03704e-08,4,0,0.840261,-0.0909091,0.534506	
