index,residualEnergy,planeIndex,triangleIndex,reflectionDirectionX,reflectionDirectionY,reflectionDirectionZ0,64,0,1,0.947384,0.272727,-0.167579	
1,40.96,4,1,0.947384,0.272727,0.167579	
2,26.2144,1,1,-0.947384,0.272727,0.167579	
3,16.7772,0,1,0.947384,0.272727,0.167579	
4,10.7374,3,1,0.947384,-0.272727,0.167579	
5,6.87195,1,1,-0.947384,-0.272727,0.167579	
6,4.39805,0,1,0.947384,-0.272727,0.167579	
7,2.81475,1,0,-0.947384,-0.272727,0.167579	
8,1.80144,0,0,0.947384,-0.272727,0.167579	
9,1.15292,5,1,0.947384,-0.272727,-0.167579	
10,0.73787,2,0,0.947384,0.272727,-0.167579	
11,0.472237,1,0,-0.947384,0.272727,-0.167579	
12,0.302231,0,0,0.947384,0.272727,-0.167579	
13,0.193428,1,1,-0.947384,0.272727,-0.167579	
14,0.123794,3,0,-0.947384,-0.272727,-0.167579	
15,0.0792282,0,1,0.947384,-0.272727,-0.167579	
16,0.050706,1,1,-0.947384,-0.272727,-0.167579	
17,0.0324519,4,0,-0.947384,-0.272727,0.167579	
18,0.0207692,0,1,0.947384,-0.272727,0.167579	
19,0.0132923,1,0,-0.947384,-0.272727,0.167579	
20,0.00850706,2,1,-0.947384,0.272727,0.167579	
21,0.00544452,0,0,0.947384,0.272727,0.167579	
22,0.00348449,1,0,-0.947384,0.272727,0.167579	
23,0.00223007,0,1,0.947384,0.272727,0.167579	
24,0.00142725,3,0,0.947384,-0.272727,0.167579	
25,0.000913439,1,1,-0.947384,-0.272727,0.167579	
26,0.000584601,5,0,-0.947384,-0.272727,-0.167579	
27,0.000374144,0,0,0.947384,-0.272727,-0.167579	
28,0.000239452,1,0,-0.947384,-0.272727,-0.167579	
29,0.00015325,0,0,0.947384,-0.272727,-0.167579	
30,9.80797e-05,2,0,0.947384,0.272727,-0.167579	
31,6.2771e-05,1,0,-0.947384,0.272727,-0.167579	
32,4.01735e-05,0,1,0.947384,0.272727,-0.167579	
33,2.5711e-05,1,1,-0.947384,0.272727,-0.167579	
34,1.6455e-05,4,0,-0.947384,0.272727,0.167579	
35,1.05312e-05,3,1,-0.947384,-0.272727,0.167579	
36,6.73999e-06,0,1,0.947384,-0.272727,0.167579	
37,4.31359e-06,1,1,-0.947384,-0.272727,0.167579	
38,2.7607e-06,0,0,0.947384,-0.272727,0.167579	
39,1.76685e-06,1,0,-0.947384,-0.272727,0.167579	
40,1.13078e-06,2,1,-0.947384,0.272727,0.167579	
41,7.23701e-07,0,0,0.947384,0.272727,0.167579	
42,4.63168e-07,5,1,0.947384,0.272727,-0.167579	
43,2.96428e-07,1,0,-0.947384,0.272727,-0.167579	
44,1.89714e-07,0,1,0.947384,0.272727,-0.167579	
45,1.21417e-07,3,1,0.947384,-0.272727,-0.167579	
46,7.77068e-08,1,1,-0.947384,-0.272727,-0.167579	
47,4.97323e-08,0,1,0.947384,-0.272727,-0.167579	
48,3.18287e-08,1,1,-0.947384,-0.272727,-0.167579	
49,2.03704e-08,0,0,0.947384,-0.272727,-0.167579	
