index,residualEnergy,planeIndex,triangleIndex,reflectionDirectionX,reflectionDirectionY,reflectionDirectionZ0,64,5,1,0.541951,0.454545,-0.706879	
1,40.96,1,1,-0.541951,0.454545,-0.706879	
2,26.2144,3,1,-0.541951,-0.454545,-0.706879	
3,16.7772,4,0,-0.541951,-0.454545,0.706879	
4,10.7374,0,0,0.541951,-0.454545,0.706879	
5,6.87195,5,1,0.541951,-0.454545,-0.706879	
6,4.39805,2,0,0.541951,0.454545,-0.706879	
7,2.81475,1,1,-0.541951,0.454545,-0.706879	
8,1.80144,4,1,-0.541951,0.454545,0.706879	
9,1.15292,3,0,-0.541951,-0.454545,0.706879	
10,0.73787,5,0,-0.541951,-0.454545,-0.706879	
11,0.472237,0,0,0.541951,-0.454545,-0.706879	
12,0.302231,4,1,0.541951,-0.454545,0.706879	
13,0.193428,2,1,0.541951,0.454545,0.706879	
14,0.123794,1,0,-0.541951,0.454545,0.706879	
15,0.0792282,5,1,-0.541951,0.454545,-0.706879	
16,0.050706,3,0,-0.541951,-0.454545,-0.706879	
17,0.0324519,0,1,0.541951,-0.454545,-0.706879	
18,0.0207692,4,0,0.541951,-0.454545,0.706879	
19,0.0132923,5,1,0.541951,-0.454545,-0.706879	
20,0.00850706,1,0,-0.541951,-0.454545,-0.706879	
21,0.00544452,2,1,-0.541951,0.454545,-0.706879	
22,0.00348449,4,0,-0.541951,0.454545,0.706879	
23,0.00223007,0,1,0.541951,0.454545,0.706879	
24,0.00142725,3,0,0.541951,-0.454545,0.706879	
25,0.000913439,5,0,0.541951,-0.454545,-0.706879	
26,0.000584601,1,1,-0.541951,-0.454545,-0.706879	
27,0.000374144,4,1,-0.541951,-0.454545,0.706879	
28,0.000239452,2,1,-0.541951,0.454545,0.706879	
29,0.00015325,5,0,-0.541951,0.454545,-0.706879	
30,9.80797e-05,0,0,0.541951,0.454545,-0.706879	
31,6.2771e-05,3,1,0.541951,-0.454545,-0.706879	
32,4.01735e-05,4,0,0.541951,-0.454545,0.706879	
33,2.5711e-05,1,1,-0.541951,-0.454545,0.706879	
34,1.6455e-05,5,1,-0.541951,-0.454545,-0.706879	
35,1.05312e-05,2,0,-0.541951,0.454545,-0.706879	
36,6.73999e-06,0,0,0.541951,0.454545,-0.706879	
37,4.31359e-06,4,0,0.541951,0.454545,0.706879	
38,2.7607e-06,1,1,-0.541951,0.454545,0.706879	
39,1.76685e-06,5,0,-0.541951,0.454545,-0.706879	
40,1.13078e-06,3,0,-0.541951,-0.454545,-0.706879	
41,7.23701e-07,4,0,-0.541951,-0.454545,0.706879	
42,4.63168e-07,0,1,0.541951,-0.454545,0.706879	
43,2.96428e-07,2,0,0.541951,0.454545,0.706879	
44,1.89714e-07,5,1,0.541951,0.454545,-0.706879	
45,1.21417e-07,1,1,-0.541951,0.454545,-0.706879	
46,7.77068e-08,4,0,-0.541951,0.454545,0.706879	
47,4.97323e-08,3,1,-0.541951,-0.454545,0.706879	
48,3.18287e-08,0,0,0.541951,-0.454545,0.706879	
49,2.03704e-08,5,0,0.541951,-0.454545,-0.706879	
