index,residualEnergy,planeIndex,triangleIndex,reflectionDirectionX,reflectionDirectionY,reflectionDirectionZ0,64,0,1,0.423957,0.818182,0.38838	
1,40.96,3,0,0.423957,-0.818182,0.38838	
2,26.2144,5,1,0.423957,-0.818182,-0.38838	
3,16.7772,2,0,0.423957,0.818182,-0.38838	
4,10.7374,1,0,-0.423957,0.818182,-0.38838	
5,6.87195,3,1,-0.423957,-0.818182,-0.38838	
6,4.39805,2,1,-0.423957,0.818182,-0.38838	
7,2.81475,4,1,-0.423957,0.818182,0.38838	
8,1.80144,0,1,0.423957,0.818182,0.38838	
9,1.15292,3,0,0.423957,-0.818182,0.38838	
10,0.73787,2,1,0.423957,0.818182,0.38838	
11,0.472237,1,0,-0.423957,0.818182,0.38838	
12,0.302231,5,1,-0.423957,0.818182,-0.38838	
13,0.193428,3,0,-0.423957,-0.818182,-0.38838	
14,0.123794,2,0,-0.423957,0.818182,-0.38838	
15,0.0792282,0,0,0.423957,0.818182,-0.38838	
16,0.050706,4,0,0.423957,0.818182,0.38838	
17,0.0324519,3,1,0.423957,-0.818182,0.38838	
18,0.0207692,2,1,0.423957,0.818182,0.38838	
19,0.0132923,1,0,-0.423957,0.818182,0.38838	
20,0.00850706,5,1,-0.423957,0.818182,-0.38838	
21,0.00544452,3,0,-0.423957,-0.818182,-0.38838	
22,0.00348449,0,0,0.423957,-0.818182,-0.38838	
23,0.00223007,2,0,0.423957,0.818182,-0.38838	
24,0.00142725,4,0,0.423957,0.818182,0.38838	
25,0.000913439,3,1,0.423957,-0.818182,0.38838	
26,0.000584601,1,0,-0.423957,-0.818182,0.38838	
27,0.000374144,2,1,-0.423957,0.818182,0.38838	
28,0.000239452,5,1,-0.423957,0.818182,-0.38838	
29,0.00015325,3,0,-0.423957,-0.818182,-0.38838	
30,9.80797e-05,0,0,0.423957,-0.818182,-0.38838	
31,6.2771e-05,2,0,0.423957,0.818182,-0.38838	
32,4.01735e-05,4,0,0.423957,0.818182,0.38838	
33,2.5711e-05,3,1,0.423957,-0.818182,0.38838	
34,1.6455e-05,1,0,-0.423957,-0.818182,0.38838	
35,1.05312e-05,2,1,-0.423957,0.818182,0.38838	
36,6.73999e-06,5,0,-0.423957,0.818182,-0.38838	
37,4.31359e-06,3,0,-0.423957,-0.818182,-0.38838	
38,2.7607e-06,0,0,0.423957,-0.818182,-0.38838	
39,1.76685e-06,2,0,0.423957,0.818182,-0.38838	
40,1.13078e-06,4,0,0.423957,0.818182,0.38838	
41,7.23701e-07,3,1,0.423957,-0.818182,0.38838	
42,4.63168e-07,1,1,-0.423957,-0.818182,0.38838	
43,2.96428e-07,2,1,-0.423957,0.818182,0.38838	
44,1.89714e-07,3,0,-0.423957,-0.818182,0.38838	
45,1.21417e-07,5,0,-0.423957,-0.818182,-0.38838	
46,7.77068e-08,0,0,0.423957,-0.818182,-0.38838	
47,4.97323e-08,2,0,0.423957,0.818182,-0.38838	
48,3.18287e-08,3,1,0.423957,-0.818182,-0.38838	
49,2.03704e-08,4,0,0.423957,-0.818182,0.38838	
